Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.7188262999860653,0.04,0.599077774144888,0.043690862764607666,0.07258984638224464
1,3.6570241002412542,0.036698412698412695,0.6371215734023189,0.058237369683917364,0.0994680696512191
2,3.6975726077310394,0.03898412698412698,0.5934032936024295,0.04801403298860622,0.10515862059443876
3,3.768665866793693,0.05409523809523809,0.623101464686208,0.0652653452052689,0.10403723582672468
4,3.6912622268265682,0.07022222222222223,0.6228929428236959,0.08132327673768072,0.12172976157932765
5,3.6484321931602866,0.08647619047619047,0.6337759217929126,0.09657843442751982,0.14314560685828093
6,4.229363716703872,0.06895238095238095,0.6540375873172312,0.1031287842277216,0.13404069936869753
7,3.8127968971778214,0.11568253968253968,0.7233373351667305,0.1271886704814204,0.124568351216401
8,3.5682860811678854,0.152,0.7001070655333834,0.1277950832799934,0.15644072497056907
9,4.00952673118951,0.1608888888888889,0.7176435337170809,0.1440768174742005,0.1496891634316723
10,3.716772061746957,0.16926984126984126,0.7206849411407608,0.15809721099634652,0.1536126743804172
11,3.703911985511425,0.20292063492063492,0.7390418573366332,0.183391823579934,0.15924971981006766
12,3.855435211997601,0.22006349206349207,0.7635942069189219,0.19303128785939397,0.13944106691878536
13,4.087649309688688,0.23669841269841269,0.763475661903497,0.20537400284741675,0.15847679190004807
14,3.8829369312433037,0.2806349206349206,0.7766158596820352,0.20504703286548842,0.15285364402327356
15,4.21069803841608,0.29384126984126985,0.7780839242934476,0.21584809602855748,0.1503051235690105
16,4.060308725740987,0.30514285714285716,0.8002399972570616,0.2046030721331365,0.14736129944251747
17,3.9482837640910367,0.33625396825396825,0.8072333294616776,0.23233494785505504,0.15778144385602633
18,4.027888859537949,0.3469206349206349,0.8100286830037492,0.2283459127938232,0.15713067295536692
19,3.827778111548283,0.3973333333333333,0.8235955614575119,0.2530089083327331,0.15803324516111178
20,3.258215142639785,0.44025396825396823,0.8402548527045621,0.25691115397550185,0.14945869557384742
21,3.494107038994165,0.42882539682539683,0.8408151591333977,0.2594615694399939,0.15109120330932643
22,3.624353739610414,0.43707936507936507,0.8363662271662992,0.2766463105833513,0.1494326663110262
23,3.291462283442902,0.4575238095238095,0.8448362532857824,0.29755645616984766,0.15680554978951056
24,2.2382273949931224,0.5370158730158731,0.8962357917799015,0.2794404768929702,0.1326334228830952
25,2.517180929341574,0.5216507936507937,0.8804522202641517,0.2779478785184151,0.13201519137865197
26,1.8791715999010226,0.5913650793650793,0.9017994328155435,0.27629746718572556,0.13366969961058395
27,1.8436307903209546,0.6013968253968254,0.9061128721741988,0.28153502651139517,0.1337098317750529
28,1.7728628007942395,0.6441904761904762,0.9176303086431555,0.26569168832180745,0.11885408455279851
29,1.8861355791573315,0.6111746031746031,0.9130480706633444,0.28041342156730426,0.11549829440222088
30,1.8352665311398224,0.6040634920634921,0.9174638129092123,0.27634338402155095,0.11834204331995124
31,1.894539968875572,0.6168888888888889,0.9082713175411037,0.283577816064772,0.12447806561203997
32,1.7788523449410156,0.6377142857142857,0.9181570571394803,0.2951788363162188,0.11950247146724675
33,1.7508095338960932,0.6455873015873016,0.9184604416305816,0.2898315503061046,0.11748244960926406
34,1.243799869602545,0.7263492063492063,0.9505710580591034,0.2558440922768795,0.08401916127790382
35,1.6809178692294073,0.6862222222222222,0.9359540882042825,0.270872197236774,0.10024588451394091
36,1.1542772066948495,0.7405714285714285,0.9557223223571661,0.22461955115245924,0.06618390614506749
37,0.9085345160750155,0.7817142857142857,0.9619839976259889,0.18531196891031373,0.056107871839310854
38,0.9252404682810171,0.781968253968254,0.9615239964760175,0.18869111174887182,0.05916325749710112
39,0.639430510864675,0.8288253968253968,0.9790417669533028,0.14931397864560256,0.03258892935710004
40,0.6214591982401668,0.8383492063492064,0.9792671350090193,0.138007873327902,0.03278489106018121
41,0.6630968194163086,0.8308571428571428,0.9767090432461111,0.16802237584809934,0.040505818173735525
42,0.6541423285135078,0.8261587301587302,0.9786855343235624,0.16633676667221975,0.03806608089555968
43,0.6238315070774991,0.835936507936508,0.9786225305940791,0.15495878530728055,0.036614554749295876
44,0.6197571048862226,0.8307301587301588,0.9812754284273265,0.1636171468512045,0.030596076760944804
45,0.6384911376249937,0.8402539682539683,0.9765231246754532,0.1785566239562692,0.044357381998320476
46,0.596365920459909,0.8514285714285714,0.9780522462497464,0.16670190258147688,0.03940588263548944
47,0.40494478057793354,0.8821587301587301,0.9892429357668779,0.12132638579669883,0.01843356865275261
48,0.39849412754925373,0.8881269841269841,0.9890560656334684,0.11083322632800038,0.019093382719456896
49,0.4262587228375341,0.8864761904761905,0.9866564168670344,0.1093696259867628,0.02495188343910097
50,0.44883024583109477,0.8772063492063492,0.9863440203617942,0.10864588636835054,0.023930961801218464
51,0.42393785689090785,0.8853333333333333,0.9868666450038863,0.13903283168025965,0.029401053664201288
52,0.40793933283315176,0.8857142857142857,0.9883945909517488,0.11200064690491136,0.016884701801228485
53,0.4321486458796222,0.8812698412698413,0.986910867144162,0.1278544030298865,0.0186325229461852
54,0.34168649073110713,0.8981587301587302,0.9913808089475854,0.11984751313149047,0.015079047523956588
55,0.30594182056810565,0.9093333333333333,0.9919326650104641,0.09165675464505993,0.012340602214512312
56,0.31198224048291506,0.9112380952380953,0.992546483272849,0.0960116885765865,0.012455097432951149
57,0.3029355109268124,0.9118730158730158,0.9924007392004992,0.10051052548925514,0.011686233096970571
58,0.27563315631325624,0.9196190476190477,0.992644106148312,0.059123567002481454,0.007715963094855866
59,0.20387101423880505,0.9376507936507936,0.9955917955154155,0.047523191811969005,0.004828624237350678
60,0.19221803569154633,0.9386666666666666,0.9958218694266655,0.04809843847877906,0.004787662529647064
61,0.19238330984406438,0.9408253968253968,0.9955186552366175,0.04627377919310278,0.0053852128907687586
62,0.20092313639736586,0.9372698412698413,0.996104324425878,0.04839937936185534,0.004089116614158609
63,0.22218730895518074,0.9299047619047619,0.9959712817017821,0.04588309326108493,0.004345235617996613
64,0.18660878205265385,0.9452698412698413,0.9961889275433728,0.041639973476099226,0.004468988521561348
65,0.17797213577852594,0.9473015873015873,0.9967445627169587,0.03921896649125788,0.0029361331382989513
66,0.1606538281972588,0.9525079365079365,0.996848435305954,0.03763577273983646,0.0032206297334786485
67,0.19392790668901633,0.9412063492063492,0.9955607961355984,0.04872037723396404,0.005792545279607265
68,0.16918590207121378,0.9442539682539682,0.996136553451717,0.04275165770794704,0.0044475911976547934
69,0.1624758535304196,0.9492063492063492,0.9962938519088272,0.045460606710385786,0.004488475778315797
70,0.1369941973869227,0.9573333333333334,0.9974758926182029,0.041929104373106395,0.0027859308656666957
71,0.1930615467516627,0.940063492063492,0.995930358167719,0.04978936169008698,0.0060629746922672275
72,0.14234078541981843,0.9564444444444444,0.9976985161529192,0.03659018197316539,0.0026256338018229262
73,0.1288715110319576,0.9589841269841269,0.9980179286862182,0.036610796215778924,0.002233958799350215
74,0.125308775332528,0.9594920634920635,0.9978377284195702,0.03369302684047207,0.0024637448691045994
75,0.18353654363049918,0.945015873015873,0.9960548577270368,0.04729006260052194,0.005716008017613533
76,0.12478353420364766,0.9598730158730159,0.997506093474435,0.039442109644067073,0.0034445092775834906
77,0.16067135415994727,0.9497142857142857,0.9967619516342587,0.04354204559743114,0.0052005332620103225
78,0.12944237100146158,0.9580952380952381,0.9977251245013296,0.03215389818041152,0.002461923032212422
79,0.10857507934155151,0.9641904761904762,0.9979266252388059,0.03060200719352138,0.0025454484977828797
80,0.12689785285691144,0.9563174603174603,0.9977912273383155,0.031449598045182735,0.0023434749300463675
81,0.13784109321438182,0.9521269841269842,0.9971058287454241,0.038180946437939435,0.0031819311591647324
82,0.12223977870151796,0.9575873015873015,0.9977608069792429,0.03478194968110237,0.002361414575678709
83,0.11553985872514641,0.96,0.9978708090803929,0.03283046925715589,0.002187409378495095
84,0.08519521732296752,0.9696507936507937,0.9983874933935758,0.02747765424539344,0.0018203275721200166
85,0.07878425724865933,0.9706666666666667,0.998652361113702,0.02281625160803438,0.0016047083954220263
86,0.09020287021850472,0.9668571428571429,0.9982672590993316,0.025809961428445164,0.002215598353265305
87,0.09247504604266177,0.9641904761904762,0.9984583323045336,0.0319959835836403,0.001946954188908319
88,0.07494902419931233,0.970920634920635,0.9983343973248252,0.02809145714232387,0.0023226700482001043
89,0.09056120587806521,0.9650793650793651,0.9984817852456813,0.024478739608289484,0.0017425958898775855
90,0.08858556232256908,0.9645714285714285,0.9982545475177752,0.0291668906083893,0.0022036611740392305
91,0.07383856463036664,0.9726984126984127,0.9985026182586103,0.025574789280971656,0.002100022614616753
92,0.09324316025503707,0.9666031746031746,0.9980955985165885,0.029774019247113932,0.0028590158723691586
93,0.1310315732211693,0.9561904761904761,0.9969322567023841,0.04617094915950949,0.004397626630839059
94,0.11082898848698493,0.9644444444444444,0.9977758896804417,0.03821132362638139,0.003303097332615716
95,0.07593846113116244,0.9734603174603175,0.9983772616619271,0.029696649871089192,0.002943324194386305
96,0.07135091371652039,0.9752380952380952,0.9985235810125345,0.027008676473591158,0.0026013028694473255
97,0.07761714040874707,0.9721904761904762,0.9984439388876638,0.028044546494814575,0.0025704259740806793
98,0.06418562748807793,0.9752380952380952,0.9986177218661705,0.022682738941991167,0.0024971839035916577
99,0.08117452060551451,0.9683809523809523,0.99863638917677,0.02352441745808802,0.0019420499244657294
100,0.07866578279770073,0.9721904761904762,0.9984766873259687,0.02387030342167245,0.002045926170796843
